Aircraft_ID,Registration,Type,Operator,Date,Start_Time,End_Time,Duration_Min,Start_Lat,Start_Lon,End_Lat,End_Lon,Status,start_city,start_country,end_city,end_country
4.71e+28,HA-LKW,FA8X,,2024-12-09,14:22:32,15:30:39,68.1,50.979778,10.958751,47.433186,19.245867,Landed,Erfurt,Németország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-12-13,07:29:14,08:35:21,66.1,47.435008,19.242906,50.98027,10.952608,Landed,Budapest,Magyarország,Erfurt,Németország
4.71e+28,HA-LKW,FA8X,,2024-12-13,09:50:36,10:51:54,61.3,50.979355,10.963762,47.451068,19.216989,Landed,Erfurt,Németország,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-12-13,11:30:34,12:17:39,47.1,47.435846,19.241286,45.709154,25.526562,Landed,Budapest,Magyarország,Vidombák,Románia
4.71e+28,HA-LKW,FA8X,,2024-12-13,12:42:28,13:39:19,56.8,45.702484,25.519498,47.451441,19.216356,Landed,Vidombák,Románia,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2024-12-27,18:26:48,05:03:55,637.1,47.445099,19.226486,13.926224,100.612319,Landed,Budapest,Magyarország,Bangkok,Thaiföld
4.71e+28,HA-LKW,FA8X,,2024-12-30,10:52:12,18:55:27,9123.3,13.913727,100.609431,47.444195,19.228065,Landed,Bangkok,Thaiföld,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2025-01-10,08:51:19,09:15:38,24.3,47.444733,19.227242,48.162817,17.22396,Landed,Budapest,Magyarország,Pozsony,Szlovákia
4.71e+28,HA-LKW,FA8X,,2025-01-11,14:08:11,05:16:49,5228.6,48.16745,17.216773,10.819748,106.663605,Landed,Pozsony,Szlovákia,Thuận An,Vietnám
4.71e+28,HA-LKW,FA8X,,2025-01-15,05:18:26,20:07:29,8089.1,10.821327,106.667778,48.175598,17.189906,Landed,Thủ Đức,Vietnám,Pozsony,Szlovákia
4.71e+28,HA-LKW,FA8X,,2025-01-20,20:55:32,21:16:46,21.2,48.170999,17.211312,47.442135,19.23143,Landed,Pozsony,Szlovákia,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2025-01-25,12:04:03,17:15:11,3191.1,47.439377,19.235893,-37.017734,174.765492,Landed,Budapest,Magyarország,Māngere-Ōtāhuhu,Új-Zéland
4.71e+28,HA-LKW,FA8X,,2025-01-30,00:34:13,01:36:27,62.2,-37.012115,174.785877,-43.494082,172.526158,Landed,Māngere-Ōtāhuhu,Új-Zéland,Christchurch,Új-Zéland
4.71e+28,HA-LKW,FA8X,,2025-01-31,21:00:47,22:04:29,63.7,-43.49057,172.530319,-37.004013,174.815563,Landed,Christchurch,Új-Zéland,Ōtara-Papatoetoe,Új-Zéland
4.71e+28,HA-LKW,FA8X,,2025-01-31,23:19:06,00:23:38,64.5,-37.011246,174.78915,-43.496201,172.52374,Landed,,,Christchurch,Új-Zéland
4.71e+28,HA-LKW,FA8X,,2025-02-01,02:59:28,04:31:51,92.4,-43.489659,172.53139,-45.016479,168.75824,Landed,,,,Új-Zéland
4.71e+28,HA-LKW,FA8X,,2025-02-01,04:32:55,05:53:12,80.3,-45.020157,168.734927,-37.005212,174.810871,Landed,,,Ōtara-Papatoetoe,Új-Zéland
4.71e+28,HA-LKW,FA8X,,2025-02-04,10:57:59,01:53:20,3775.4,-37.013824,174.7803,29.222088,47.993524,Landed,,,,Kuvait
4.71e+28,HA-LKW,FA8X,,2025-02-08,07:02:02,11:15:44,253.7,29.2288,47.989897,47.451255,19.216708,Landed,,,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2025-02-12,08:50:03,10:06:57,76.9,47.43808,19.237906,47.47665,8.543501,Landed,,,Oberglatt,Svájc
4.71e+28,HA-LKW,FA8X,,2025-02-12,15:50:37,16:54:31,63.9,47.457458,8.55835,47.443771,19.228752,Landed,,,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2025-02-20,18:33:05,16:21:43,12828.6,47.431091,19.248802,47.433712,19.244991,Landed,,,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2025-03-02,10:53:43,12:41:41,108.0,47.444321,19.227859,48.959839,2.405372,Landed,,,Garges-lès-Gonesse,Franciaország
4.71e+28,HA-LKW,FA8X,,2025-03-28,18:09:52,19:52:02,102.2,48.969543,2.441571,47.443736,19.228803,Landed,,,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2025-04-03,11:05:59,11:41:24,35.4,47.436544,19.240441,44.815865,20.314963,Landed,,,Градска општина Сурчин,Szerbia
4.71e+28,HA-LKW,FA8X,,2025-04-03,14:30:12,15:01:42,31.5,44.816528,20.313525,47.43609,19.241198,Landed,,,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2025-04-18,07:18:35,11:42:08,263.5,47.442736,19.230441,47.443932,19.228409,Landed,,,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2025-04-22,08:01:14,12:57:23,296.1,47.436859,19.239944,47.43431,19.244015,Landed,,,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2025-04-28,05:20:58,22:20:46,3899.8,47.435939,19.241356,47.428745,19.284559,Landed,,,Ecser,Magyarország
4.71e+28,HA-LKW,FA8X,,2025-05-13,06:33:44,08:37:06,123.4,47.43431,19.275583,51.873508,-0.375004,Landed,,,Luton,Egyesült Királyság
4.71e+28,HA-LKW,FA8X,,2025-05-16,15:18:36,17:20:00,121.4,51.874834,-0.367432,47.434719,19.243378,Landed,,,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2025-05-19,06:07:42,12:51:37,403.9,47.436493,19.240494,47.434228,19.244173,Landed,,,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2025-05-20,11:18:15,09:59:26,2801.2,47.436591,19.240371,47.444355,19.227825,Landed,,,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2025-05-23,04:50:57,06:43:02,112.1,47.43718,19.239395,35.838717,14.50077,Landed,,,Ħal Luqa,Málta
4.71e+28,HA-LKW,FA8X,,2025-05-23,14:56:51,16:40:44,103.9,35.848251,14.488964,47.436436,19.240683,Landed,Il-Gudja,Málta,Budapest,Magyarország
4.71e+28,HA-LKW,FA8X,,2025-05-26,17:34:46,19:49:54,135.1,47.436032,19.272766,53.35743,-2.267324,Landed,Budapest,Magyarország,Styal,Egyesült Királyság
4.71e+28,HA-LKW,FA8X,,2025-05-26,22:25:57,00:25:21,119.4,53.356979,-2.268284,47.426931,19.287415,Landed,Styal,Egyesült Királyság,Ecser,Magyarország
